STORUNST,FROR_CD,FRTP_CD,KOFTR_GROU,DMCLS_CD,AGCLS_CD,DNST_CD,HEIGHT,LDMARK_STN,MAP_LABEL,갱신년도,ETC_PCMTT,FRTP_NM,KOFTR_NM,DMCLS_NM,AGCLS_NM,DNST_NM,HEIGHT_NM,Shape_Leng,Shape_Area,Longitude,Latitude
1,1,1,13,2,5,C,20,J11113,ALL-25C,2019,,침엽수림,낙엽송,중경목,5영급,밀,임분고 19m 이상 21m미만,930.309632712,15367.6963645,128.28496897063002,38.176024385252376
1,1,1,13,2,5,C,20,J11113,ALL-25C,2019,,침엽수림,낙엽송,중경목,5영급,밀,임분고 19m 이상 21m미만,384.208968059,4059.11735007,128.29272647182478,38.17875530830232
1,1,1,13,2,5,C,20,J11113,ALL-25C,,,침엽수림,낙엽송,중경목,5영급,밀,임분고 19m 이상 21m미만,207.560108489,2170.85353159,128.2945316672743,38.17957961217662
1,1,1,13,2,5,C,20,J11113,ALL-25C,2019,,침엽수림,낙엽송,중경목,5영급,밀,임분고 19m 이상 21m미만,262.243160064,2712.29210359,128.2768705489725,38.18267347697194
1,1,1,13,2,5,C,20,J11113,ALL-25C,2019,,침엽수림,낙엽송,중경목,5영급,밀,임분고 19m 이상 21m미만,584.665140478,10522.6671841,128.28737084130486,38.189828969308856
1,1,1,13,2,5,C,20,J11113,ALL-25C,2019,,침엽수림,낙엽송,중경목,5영급,밀,임분고 19m 이상 21m미만,561.056789762,7481.0431656,128.28480488251165,38.194582800183696
1,1,1,13,2,5,C,20,J11113,ALL-25C,2021,,침엽수림,낙엽송,중경목,5영급,밀,임분고 19m 이상 21m미만,532.594878534,7261.09780158,128.2905534424608,38.19557097847867
1,1,1,13,2,5,C,20,J11113,ALL-25C,2019,,침엽수림,낙엽송,중경목,5영급,밀,임분고 19m 이상 21m미만,224.910785731,2701.11715003,128.27762633573332,38.19701163259697
1,1,1,13,2,5,C,20,J11113,ALL-25C,2019,,침엽수림,낙엽송,중경목,5영급,밀,임분고 19m 이상 21m미만,230.946226539,3580.91697794,128.2808680544812,38.19705797924082
1,1,1,13,2,5,C,20,J11113,ALL-25C,2019,,침엽수림,낙엽송,중경목,5영급,밀,임분고 19m 이상 21m미만,2023.41275908,28288.5140927,128.28248304791876,38.19769898065401
1,1,1,13,2,5,C,20,J11113,ALL-25C,,,침엽수림,낙엽송,중경목,5영급,밀,임분고 19m 이상 21m미만,309.979240287,2464.53309541,128.2817068540314,38.19967381681722
1,1,1,13,2,5,C,20,J11113,ALL-25C,2023,,침엽수림,낙엽송,중경목,5영급,밀,임분고 19m 이상 21m미만,617.593022601,7921.47858538,128.2859267194439,38.19526694184835
1,1,1,13,2,5,C,20,J11113,ALL-25C,2024,,침엽수림,낙엽송,중경목,5영급,밀,임분고 19m 이상 21m미만,249.445567271,2603.27233102,128.29015170425535,38.17798080069488
1,1,1,13,2,6,B,16,J11113,ALL-26B,2024,,침엽수림,낙엽송,중경목,6영급,중,임분고 15m 이상 17m미만,942.49128071,21836.2575523,128.27573786704824,38.180546397571725
1,1,1,13,2,6,C,18,J11113,ALL-26C,2021,,침엽수림,낙엽송,중경목,6영급,밀,임분고 17m 이상 19m미만,541.041077879,6876.81137356,128.28145950459538,38.182280360492236
1,1,1,13,2,6,C,18,J11113,ALL-26C,2021,,침엽수림,낙엽송,중경목,6영급,밀,임분고 17m 이상 19m미만,575.645102563,7419.87893177,128.2829465409992,38.18381477195488
1,1,1,13,2,6,C,18,J11113,ALL-26C,2021,,침엽수림,낙엽송,중경목,6영급,밀,임분고 17m 이상 19m미만,434.166747512,3904.75103232,128.28801664369823,38.184267115402044
1,1,1,13,2,6,C,18,J11113,ALL-26C,2021,,침엽수림,낙엽송,중경목,6영급,밀,임분고 17m 이상 19m미만,1122.22617852,12891.7392465,128.28395244940637,38.1853377929441
1,1,1,13,2,6,C,18,J11113,ALL-26C,2024,,침엽수림,낙엽송,중경목,6영급,밀,임분고 17m 이상 19m미만,447.78570306,6811.31800805,128.27669921967097,38.1782919438085
1,1,1,13,2,6,C,18,J11113,ALL-26C,2024,,침엽수림,낙엽송,중경목,6영급,밀,임분고 17m 이상 19m미만,1306.07298584,28644.6778233,128.28013438859844,38.180576124709354
1,1,1,13,2,6,C,18,J11113,ALL-26C,2024,,침엽수림,낙엽송,중경목,6영급,밀,임분고 17m 이상 19m미만,766.788691327,18718.7163641,128.28775749914973,38.18604422512254
1,1,1,13,3,5,B,18,J11113,ALL-35B,2024,,침엽수림,낙엽송,대경목,5영급,중,임분고 17m 이상 19m미만,864.153931957,20958.0868599,128.28618924308017,38.18860006607122
1,1,1,13,3,5,B,18,J11113,ALL-35B,2024,,침엽수림,낙엽송,대경목,5영급,중,임분고 17m 이상 19m미만,103.849753323,612.1028995,128.28559695030222,38.1897474477276
1,1,1,13,3,5,C,20,J11113,ALL-35C,2024,,침엽수림,낙엽송,대경목,5영급,밀,임분고 19m 이상 21m미만,398.247906533,5465.17853295,128.28570419937768,38.182796578866494
1,1,1,13,3,5,C,20,J11113,ALL-35C,2025,,침엽수림,낙엽송,대경목,5영급,밀,임분고 19m 이상 21m미만,1838.92527025,45151.7420824,128.2879782050077,38.188321194732374
1,1,1,13,3,5,C,20,J11113,ALL-35C,2024,,침엽수림,낙엽송,대경목,5영급,밀,임분고 19m 이상 21m미만,650.986024793,11462.8079055,128.28726165594776,38.190618273219116
1,1,1,13,3,5,C,20,J11113,ALL-35C,2024,,침엽수림,낙엽송,대경목,5영급,밀,임분고 19m 이상 21m미만,236.735508733,2922.83945551,128.28536124403507,38.191648041168534
1,1,1,13,3,6,C,20,J11113,ALL-36C,2025,,침엽수림,낙엽송,대경목,6영급,밀,임분고 19m 이상 21m미만,1467.5421553,41981.4824182,128.28818807253523,38.186711432722944
1,1,1,14,3,5,C,14,J11114,APR-35C,2024,,침엽수림,리기다소나무,대경목,5영급,밀,임분고 13m 이상 15m미만,333.456795264,4926.38588927,128.284867329071,38.18217358108911
1,1,1,16,2,4,C,16,J11116,AAH-24C,2019,,침엽수림,전나무,중경목,4영급,밀,임분고 15m 이상 17m미만,229.701046269,3143.48223294,128.29009553961959,38.18530147308142
1,1,2,30,0,1,A,00,J11230,AEB-01A,2022,,활엽수림,기타활엽수,치수,1영급,소,임분고 1m 미만,230.796809855,1865.90745231,128.28509954015507,38.19096731933716
1,1,2,37,1,3,C,14,J11237,ABP-13C,2019,,활엽수림,자작나무,소경목,3영급,밀,임분고 13m 이상 15m미만,263.468656336,3141.29004209,128.29046415749787,38.19044309632854
1,1,2,37,1,3,C,14,J11237,ABP-13C,2024,,활엽수림,자작나무,소경목,3영급,밀,임분고 13m 이상 15m미만,293.728919142,2948.2526066,128.29121359458222,38.189857854384215
1,1,2,37,2,4,C,16,J11237,ABP-24C,2024,,활엽수림,자작나무,중경목,4영급,밀,임분고 15m 이상 17m미만,266.01090439,3797.41708357,128.28937590655121,38.19131230305667
1,1,2,37,2,5,C,16,J11237,ABP-25C,2021,,활엽수림,자작나무,중경목,5영급,밀,임분고 15m 이상 17m미만,1525.60463664,47010.8237497,128.2931872756086,38.19272849186364
1,1,2,39,3,4,C,12,J11239,ACA-34C,2023,,활엽수림,밤나무,대경목,4영급,밀,임분고 11m 이상 13m미만,471.317345727,6844.2944428,128.29271974761946,38.18707078795714
1,1,2,43,2,5,C,16,J11243,AJR-25C,2025,,활엽수림,호두나무,중경목,5영급,밀,임분고 15m 이상 17m미만,2114.84951886,37790.2016891,128.28466817367132,38.190270148422194
1,1,2,43,2,5,C,16,J11243,AJR-25C,2025,,활엽수림,호두나무,중경목,5영급,밀,임분고 15m 이상 17m미만,489.469305985,11374.3116029,128.2878223897568,38.19263731798776
1,1,2,49,2,4,C,14,J11249,ARP-24C,2024,,활엽수림,아까시나무,중경목,4영급,밀,임분고 13m 이상 15m미만,689.139016678,13217.601684,128.2838751165461,38.18234812693137
1,1,2,49,2,4,C,14,J11249,ARP-24C,2025,,활엽수림,아까시나무,중경목,4영급,밀,임분고 13m 이상 15m미만,2134.55096967,50092.9658855,128.28769247950217,38.1841268213142
1,2,1,11,1,5,C,14,J12111,NPD-15C,2024,,침엽수림,소나무,소경목,5영급,밀,임분고 13m 이상 15m미만,1038.0523925,20419.769508,128.28623446542935,38.19223185261716
1,2,1,11,2,5,B,14,J12111,NPD-25B,2025,,침엽수림,소나무,중경목,5영급,중,임분고 13m 이상 15m미만,2021.23747087,55475.8952878,128.2751007970244,38.18247703942075
1,2,1,11,2,5,B,14,J12111,NPD-25B,,,침엽수림,소나무,중경목,5영급,중,임분고 13m 이상 15m미만,759.904417034,21774.3967797,128.2809734950741,38.19206223115147
1,2,1,11,2,5,B,14,J12111,NPD-25B,2019,,침엽수림,소나무,중경목,5영급,중,임분고 13m 이상 15m미만,605.327058907,11890.4608341,128.28045741644434,38.1953394281027
1,2,1,11,2,5,B,14,J12111,NPD-25B,2019,,침엽수림,소나무,중경목,5영급,중,임분고 13m 이상 15m미만,712.304634552,20998.8003831,128.27710067498572,38.196198949871125
1,2,1,11,2,5,C,16,J12111,NPD-25C,2019,,침엽수림,소나무,중경목,5영급,밀,임분고 15m 이상 17m미만,653.795833124,9250.80426692,128.28017595625394,38.175281475090635
1,2,1,11,2,5,C,16,J12111,NPD-25C,2019,,침엽수림,소나무,중경목,5영급,밀,임분고 15m 이상 17m미만,2506.15933201,42392.1992847,128.28673460955807,38.17595449927346
1,2,1,11,2,5,C,16,J12111,NPD-25C,2019,,침엽수림,소나무,중경목,5영급,밀,임분고 15m 이상 17m미만,854.911029334,9966.68728531,128.29064249011023,38.17671699657481
1,2,1,11,2,5,C,16,J12111,NPD-25C,2019,,침엽수림,소나무,중경목,5영급,밀,임분고 15m 이상 17m미만,987.240755732,13490.0092059,128.2761101223649,38.18684917687506
1,2,1,11,2,5,C,16,J12111,NPD-25C,2019,,침엽수림,소나무,중경목,5영급,밀,임분고 15m 이상 17m미만,729.958251278,19527.1364363,128.29111916968577,38.191193362873975
1,2,1,11,2,5,C,16,J12111,NPD-25C,2019,,침엽수림,소나무,중경목,5영급,밀,임분고 15m 이상 17m미만,582.794372551,12118.0525951,128.28100720464468,38.19284912527947
1,2,1,11,2,5,C,16,J12111,NPD-25C,2019,,침엽수림,소나무,중경목,5영급,밀,임분고 15m 이상 17m미만,972.628663082,24151.6072147,128.28477076051965,38.19346197974635
1,2,1,11,2,5,C,16,J12111,NPD-25C,2019,,침엽수림,소나무,중경목,5영급,밀,임분고 15m 이상 17m미만,905.738011746,19290.9568786,128.27861035909677,38.19405742169816
1,2,1,11,2,5,C,16,J12111,NPD-25C,2019,,침엽수림,소나무,중경목,5영급,밀,임분고 15m 이상 17m미만,944.352758121,19148.4646556,128.27576618958557,38.19476517709393
1,2,1,11,2,5,C,16,J12111,NPD-25C,2019,,침엽수림,소나무,중경목,5영급,밀,임분고 15m 이상 17m미만,489.705062143,8395.28527703,128.28271708285024,38.195682058795256
1,2,1,11,2,5,C,16,J12111,NPD-25C,2023,,침엽수림,소나무,중경목,5영급,밀,임분고 15m 이상 17m미만,1698.54040464,41592.0633497,128.28325091236977,38.175674067660566
1,2,1,11,2,5,C,16,J12111,NPD-25C,2025,,침엽수림,소나무,중경목,5영급,밀,임분고 15m 이상 17m미만,2787.86018755,55114.6574372,128.28926788985223,38.17994776558365
1,2,1,11,2,5,C,16,J12111,NPD-25C,2023,,침엽수림,소나무,중경목,5영급,밀,임분고 15m 이상 17m미만,1345.00176189,42644.301914,128.29093532584255,38.19355173987471
1,2,1,11,2,5,C,16,J12111,NPD-25C,2024,,침엽수림,소나무,중경목,5영급,밀,임분고 15m 이상 17m미만,2442.95443237,39093.4054263,128.27931989887202,38.17908183427329
1,2,1,11,2,5,C,16,J12111,NPD-25C,2024,,침엽수림,소나무,중경목,5영급,밀,임분고 15m 이상 17m미만,1800.83027425,33006.0571437,128.29262974325627,38.18916391834635
1,2,1,11,2,5,C,16,J12111,NPD-25C,2024,,침엽수림,소나무,중경목,5영급,밀,임분고 15m 이상 17m미만,1273.16161635,21901.0515827,128.29413812844183,38.18869388151749
1,2,1,11,2,6,C,16,J12111,NPD-26C,2019,,침엽수림,소나무,중경목,6영급,밀,임분고 15m 이상 17m미만,1552.49631886,30764.9333222,128.29373747874212,38.17509165830479
1,2,1,11,2,6,C,16,J12111,NPD-26C,2025,,침엽수림,소나무,중경목,6영급,밀,임분고 15m 이상 17m미만,1120.75521913,26821.6617142,128.27539172912083,38.18374553024619
1,2,1,11,2,6,C,16,J12111,NPD-26C,2019,,침엽수림,소나무,중경목,6영급,밀,임분고 15m 이상 17m미만,2046.88592424,31040.4511701,128.27957834093658,38.198483865986155
1,2,1,11,3,5,C,16,J12111,NPD-35C,2024,,침엽수림,소나무,대경목,5영급,밀,임분고 15m 이상 17m미만,2485.24386865,53830.3632073,128.293384473189,38.177913893670336
1,2,1,11,3,5,C,16,J12111,NPD-35C,2024,,침엽수림,소나무,대경목,5영급,밀,임분고 15m 이상 17m미만,240.472778999,1702.85551745,128.29372378300425,38.180783985191304
1,2,1,11,3,6,C,16,J12111,NPD-36C,2019,,침엽수림,소나무,대경목,6영급,밀,임분고 15m 이상 17m미만,1063.14831063,15074.2051957,128.2764275392797,38.18245776334614
1,2,1,11,3,6,C,16,J12111,NPD-36C,2019,,침엽수림,소나무,대경목,6영급,밀,임분고 15m 이상 17m미만,718.045880803,11977.1575046,128.29008670766393,38.1855006797076
1,2,1,11,3,6,C,16,J12111,NPD-36C,2019,,침엽수림,소나무,대경목,6영급,밀,임분고 15m 이상 17m미만,557.256264707,10211.8257726,128.2868350513832,38.18927902745955
1,2,1,11,3,6,C,16,J12111,NPD-36C,2019,,침엽수림,소나무,대경목,6영급,밀,임분고 15m 이상 17m미만,412.338710874,8084.0892489,128.28657565460813,38.19084387901889
1,2,1,11,3,6,C,16,J12111,NPD-36C,2023,,침엽수림,소나무,대경목,6영급,밀,임분고 15m 이상 17m미만,431.275398095,7562.58992002,128.27640375218832,38.17928531675869
1,2,1,11,3,6,C,16,J12111,NPD-36C,2023,,침엽수림,소나무,대경목,6영급,밀,임분고 15m 이상 17m미만,1777.19127979,57912.2845748,128.28852576451217,38.19437621792996
1,2,1,11,3,6,C,16,J12111,NPD-36C,2024,,침엽수림,소나무,대경목,6영급,밀,임분고 15m 이상 17m미만,1617.77459584,43192.2082134,128.28463326996047,38.186966239315915
1,2,1,11,3,6,C,16,J12111,NPD-36C,2024,,침엽수림,소나무,대경목,6영급,밀,임분고 15m 이상 17m미만,140.13098404,1217.17294479,128.28481931731181,38.18872779248883
1,2,1,11,3,6,C,16,J12111,NPD-36C,2025,,침엽수림,소나무,대경목,6영급,밀,임분고 15m 이상 17m미만,4211.21915574,87197.2361604,128.28051129699926,38.188964426880894
1,2,1,11,3,6,C,16,J12111,NPD-36C,2024,,침엽수림,소나무,대경목,6영급,밀,임분고 15m 이상 17m미만,1079.68670392,23234.2780706,128.2825253237629,38.18249762941158
1,2,1,11,3,6,C,16,J12111,NPD-36C,2024,,침엽수림,소나무,대경목,6영급,밀,임분고 15m 이상 17m미만,995.65442614,35192.5313391,128.28465395808055,38.1834812810325
1,2,1,11,3,8,C,16,J12111,NPD-38C,2019,,침엽수림,소나무,대경목,8영급,밀,임분고 15m 이상 17m미만,525.483880887,12648.7904272,128.29489589055626,38.18885942528049
1,2,1,11,3,8,C,16,J12111,NPD-38C,2019,,침엽수림,소나무,대경목,8영급,밀,임분고 15m 이상 17m미만,804.568755234,25536.7007306,128.2931780339132,38.19926144460724
1,2,2,30,1,3,B,12,J12230,NEB-13B,2024,,활엽수림,기타활엽수,소경목,3영급,중,임분고 11m 이상 13m미만,337.178110148,2941.58597037,128.2901419721154,38.188925077371366
1,2,2,30,1,3,C,12,J12230,NEB-13C,2019,,활엽수림,기타활엽수,소경목,3영급,밀,임분고 11m 이상 13m미만,7171.68232438,236038.482932,128.29586552596732,38.17669499177362
1,2,2,30,1,3,C,12,J12230,NEB-13C,2024,,활엽수림,기타활엽수,소경목,3영급,밀,임분고 11m 이상 13m미만,395.193495501,4777.67123306,128.2915232627345,38.18822653341531
1,2,2,30,1,3,C,12,J12230,NEB-13C,2024,,활엽수림,기타활엽수,소경목,3영급,밀,임분고 11m 이상 13m미만,453.814985656,7613.8666182,128.29263304110762,38.18947482259128
1,2,2,30,1,3,C,12,J12230,NEB-13C,2024,,활엽수림,기타활엽수,소경목,3영급,밀,임분고 11m 이상 13m미만,1283.63735797,25013.3166472,128.29392128583152,38.190795259477326
1,2,2,30,1,4,C,14,J12230,NEB-14C,,,활엽수림,기타활엽수,소경목,4영급,밀,임분고 13m 이상 15m미만,1186.01371306,22359.6268238,128.2920957995564,38.17768672279929
1,2,2,30,1,4,C,14,J12230,NEB-14C,2024,,활엽수림,기타활엽수,소경목,4영급,밀,임분고 13m 이상 15m미만,1027.65286058,23261.4302626,128.2920149690661,38.17564154014975
1,2,2,30,1,5,C,16,J12230,NEB-15C,,,활엽수림,기타활엽수,소경목,5영급,밀,임분고 15m 이상 17m미만,1443.142963,16503.2373537,128.2762027736446,38.18649801834769
1,2,2,30,1,5,C,16,J12230,NEB-15C,2025,,활엽수림,기타활엽수,소경목,5영급,밀,임분고 15m 이상 17m미만,5085.92531021,93641.3289207,128.278388772754,38.18357171951495
1,2,2,30,2,4,C,14,J12230,NEB-24C,2019,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 13m 이상 15m미만,5023.53599497,205005.798038,128.28587884702904,38.175416843883596
1,2,2,30,2,4,C,14,J12230,NEB-24C,2025,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 13m 이상 15m미만,4152.4685364,166124.049703,128.28273078139048,38.17563629143575
1,2,2,30,2,4,C,14,J12230,NEB-24C,2019,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 13m 이상 15m미만,516.820177612,12783.1280427,128.2837480839782,38.176191277092784
1,2,2,30,2,4,C,14,J12230,NEB-24C,2019,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 13m 이상 15m미만,594.723573047,14481.931604,128.2824084378292,38.184734552582746
1,2,2,30,2,4,C,14,J12230,NEB-24C,2024,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 13m 이상 15m미만,6085.74835899,169009.427382,128.28954441605453,38.17698143944303
1,2,2,30,2,4,C,14,J12230,NEB-24C,2025,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 13m 이상 15m미만,1191.09337979,21052.0202912,128.28009764631994,38.18190063467667
1,2,2,30,2,4,C,14,J12230,NEB-24C,2025,,활엽수림,기타활엽수,중경목,4영급,밀,임분고 13m 이상 15m미만,3611.29436398,66523.6270445,128.27549704968138,38.182222385292164
1,2,2,30,2,5,C,16,J12230,NEB-25C,2019,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 15m 이상 17m미만,387.698451662,5646.91359378,128.2816184100484,38.18279057722641
1,2,2,30,2,5,C,16,J12230,NEB-25C,2019,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 15m 이상 17m미만,1129.00848711,14950.0675181,128.28544037907295,38.192705254572886
1,2,2,30,2,5,C,16,J12230,NEB-25C,2019,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 15m 이상 17m미만,829.667042844,20275.5951352,128.28564993681698,38.19414745112221
1,2,2,30,2,5,C,16,J12230,NEB-25C,2019,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 15m 이상 17m미만,1476.42722123,36230.2697084,128.27760253817067,38.19429420662707
1,2,2,30,2,5,C,16,J12230,NEB-25C,2019,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 15m 이상 17m미만,152.607926853,1339.48172962,128.280989088844,38.19592855137656
1,2,2,30,2,5,C,16,J12230,NEB-25C,2019,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 15m 이상 17m미만,668.333471623,8381.18432734,128.2777912436668,38.19585783298044
1,2,2,30,2,5,C,16,J12230,NEB-25C,2019,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 15m 이상 17m미만,587.091150621,12002.8725549,128.28215511986915,38.198480024668726
1,2,2,30,2,5,C,16,J12230,NEB-25C,2019,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 15m 이상 17m미만,3683.03605678,86217.6946137,128.2903684990341,38.19620546679878
1,2,2,30,2,5,C,16,J12230,NEB-25C,2025,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 15m 이상 17m미만,2037.30948589,52753.0702993,128.29472793204113,38.198845032132965
1,2,2,30,2,5,C,16,J12230,NEB-25C,2025,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 15m 이상 17m미만,4771.82311976,151392.015598,128.2851556919673,38.19715934112967
1,2,2,30,2,5,C,16,J12230,NEB-25C,2024,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 15m 이상 17m미만,1111.38775109,23118.9510918,128.28163612850742,38.18409565353328
1,2,2,30,2,5,C,16,J12230,NEB-25C,2024,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 15m 이상 17m미만,498.012073521,10006.3311075,128.29169189495767,38.189367285100225
1,2,2,30,2,5,C,16,J12230,NEB-25C,2024,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 15m 이상 17m미만,1038.0464066,16147.2766534,128.29371757487456,38.18924669111052
1,2,2,30,2,5,C,16,J12230,NEB-25C,2025,,활엽수림,기타활엽수,중경목,5영급,밀,임분고 15m 이상 17m미만,4323.08761435,159570.623398,128.27960892971615,38.19135042141841
1,2,2,30,2,6,C,18,J12230,NEB-26C,2025,,활엽수림,기타활엽수,중경목,6영급,밀,임분고 17m 이상 19m미만,4420.80605013,189446.06659,128.2766848191375,38.18737788010732
1,2,2,30,2,6,C,18,J12230,NEB-26C,2019,,활엽수림,기타활엽수,중경목,6영급,밀,임분고 17m 이상 19m미만,770.79766164,14024.0035443,128.27909492817622,38.19937730780296
1,2,2,30,2,6,C,18,J12230,NEB-26C,2019,,활엽수림,기타활엽수,중경목,6영급,밀,임분고 17m 이상 19m미만,11136.5712485,386057.55686,128.28442660055603,38.1992123761594
1,2,2,30,2,6,C,18,J12230,NEB-26C,2023,,활엽수림,기타활엽수,중경목,6영급,밀,임분고 17m 이상 19m미만,985.986222134,29059.9542602,128.28120141767835,38.17537474091882
1,2,2,30,2,6,C,18,J12230,NEB-26C,2024,,활엽수림,기타활엽수,중경목,6영급,밀,임분고 17m 이상 19m미만,3570.23884891,146721.018642,128.28174606266438,38.18736431020667
1,2,2,32,2,5,C,16,J12232,NQM-25C,2019,,활엽수림,신갈나무,중경목,5영급,밀,임분고 15m 이상 17m미만,3618.90660538,118089.273568,128.2765815045876,38.19252941495885
1,2,2,32,2,5,C,16,J12232,NQM-25C,2019,,활엽수림,신갈나무,중경목,5영급,밀,임분고 15m 이상 17m미만,9341.93314626,351157.760777,128.28814421105272,38.19858770097623
1,2,2,34,2,5,C,16,J12234,NQQ-25C,2019,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 15m 이상 17m미만,1467.25273711,32191.3730661,128.28819617043902,38.19669681868756
1,2,2,34,2,5,C,16,J12234,NQQ-25C,2019,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 15m 이상 17m미만,4559.26827344,126070.175438,128.2785082849043,38.19885976062945
1,2,3,77,1,3,C,12,J12377,NMM-13C,2019,,혼효림,침활혼효림,소경목,3영급,밀,임분고 11m 이상 13m미만,261.78319851,4188.22968429,128.29077325839515,38.19012677576567
1,2,3,77,2,4,C,14,J12377,NMM-24C,2019,,혼효림,침활혼효림,중경목,4영급,밀,임분고 13m 이상 15m미만,550.077853598,11638.4440035,128.27946814169218,38.17859501932091
1,2,3,77,2,4,C,14,J12377,NMM-24C,2019,,혼효림,침활혼효림,중경목,4영급,밀,임분고 13m 이상 15m미만,1765.18666289,36357.0321924,128.27766847608615,38.18570915729046
1,2,3,77,2,4,C,14,J12377,NMM-24C,2024,,혼효림,침활혼효림,중경목,4영급,밀,임분고 13m 이상 15m미만,589.7674617,10617.9555247,128.27979539547755,38.1795540416394
1,2,3,77,2,4,C,14,J12377,NMM-24C,2024,,혼효림,침활혼효림,중경목,4영급,밀,임분고 13m 이상 15m미만,2304.79113537,61182.8582512,128.2782503840074,38.18082891738435
1,2,3,77,2,4,C,14,J12377,NMM-24C,2024,,혼효림,침활혼효림,중경목,4영급,밀,임분고 13m 이상 15m미만,1821.49021272,40252.5982269,128.28200170145698,38.18514926396173
1,2,3,77,2,4,C,14,J12377,NMM-24C,2019,2017영상판독,혼효림,침활혼효림,중경목,4영급,밀,임분고 13m 이상 15m미만,253.114140529,1954.97230234,128.27706812125123,38.17824318866484
1,2,3,77,2,5,C,16,J12377,NMM-25C,2019,,혼효림,침활혼효림,중경목,5영급,밀,임분고 15m 이상 17m미만,2250.93226946,65543.5873706,128.2810925833072,38.19445971171787
1,2,3,77,2,5,C,16,J12377,NMM-25C,2019,,혼효림,침활혼효림,중경목,5영급,밀,임분고 15m 이상 17m미만,658.238988696,16675.7192158,128.27854278676045,38.1957352596963
1,2,3,77,2,5,C,16,J12377,NMM-25C,2019,,혼효림,침활혼효림,중경목,5영급,밀,임분고 15m 이상 17m미만,1690.82016947,28800.466177,128.28886907892758,38.197497198928325
1,2,3,77,2,5,C,16,J12377,NMM-25C,2019,,혼효림,침활혼효림,중경목,5영급,밀,임분고 15m 이상 17m미만,1619.02314014,44645.9247065,128.2924125671602,38.19721910229388
1,2,3,77,2,5,C,16,J12377,NMM-25C,2019,,혼효림,침활혼효림,중경목,5영급,밀,임분고 15m 이상 17m미만,503.289833166,6819.56120717,128.29105136275123,38.198736233753294
1,2,3,77,2,5,C,16,J12377,NMM-25C,2024,,혼효림,침활혼효림,중경목,5영급,밀,임분고 15m 이상 17m미만,747.507247339,9052.6570667,128.29238514984905,38.17548640412925
1,2,3,77,2,5,C,16,J12377,NMM-25C,2024,,혼효림,침활혼효림,중경목,5영급,밀,임분고 15m 이상 17m미만,902.49799268,15616.6020565,128.28510890540386,38.17692968951904
1,2,3,77,2,5,C,16,J12377,NMM-25C,2024,,혼효림,침활혼효림,중경목,5영급,밀,임분고 15m 이상 17m미만,1293.33788979,24354.0548672,128.27968712760594,38.18392606938407
1,2,3,77,2,5,C,16,J12377,NMM-25C,,,혼효림,침활혼효림,중경목,5영급,밀,임분고 15m 이상 17m미만,673.725683359,9178.82590112,128.28331485833448,38.19049856553955
1,2,3,77,2,5,C,16,J12377,NMM-25C,2024,,혼효림,침활혼효림,중경목,5영급,밀,임분고 15m 이상 17m미만,1466.45767229,52155.9874436,128.28313727286618,38.19255876843755
1,2,3,77,2,5,C,16,J12377,NMM-25C,2024,,혼효림,침활혼효림,중경목,5영급,밀,임분고 15m 이상 17m미만,1163.8384097,27097.7538532,128.28202117366433,38.18126581810896
1,2,3,77,2,5,C,16,J12377,NMM-25C,2023,2017영상판독,혼효림,침활혼효림,중경목,5영급,밀,임분고 15m 이상 17m미만,936.688403319,13892.2616845,128.27678460871172,38.1764924403169
1,2,3,77,2,6,C,16,J12377,NMM-26C,2019,,혼효림,침활혼효림,중경목,6영급,밀,임분고 15m 이상 17m미만,1193.52737884,15770.9497386,128.28962029655276,38.17565290320046
1,2,3,77,2,6,C,16,J12377,NMM-26C,2019,,혼효림,침활혼효림,중경목,6영급,밀,임분고 15m 이상 17m미만,5036.57238339,237006.627383,128.2944130969516,38.19376571689565
1,2,3,77,2,6,C,16,J12377,NMM-26C,2019,,혼효림,침활혼효림,중경목,6영급,밀,임분고 15m 이상 17m미만,1696.8489372,30436.630965,128.2829913765359,38.1987774938497
1,2,3,77,3,6,C,16,J12377,NMM-36C,2024,,혼효림,침활혼효림,대경목,6영급,밀,임분고 15m 이상 17m미만,1586.1911077,54199.5391991,128.28653933211578,38.18521563261287
